id,Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Vehicle Age,Credit Score,Insurance Duration,Policy Start Date,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
4605,39,Male,73037,Married,0,High School,Employed,25.92211297,Urban,Basic,,11,,6,21:39.1,Poor,Yes,Daily,Apartment,49
4606,52,Male,,Married,2,High School,,13.73426953,Urban,Comprehensive,0,4,506,2,21:39.2,Average,No,Rarely,Condo,38
4607,48,Female,3615,Divorced,3,Master's,,14.0640117,Rural,Premium,,15,495,5,21:39.2,Good,Yes,Weekly,House,1105
4608,31,Male,17962,Divorced,2,Master's,Employed,24.81144955,Urban,Comprehensive,,6,636,4,21:39.1,Poor,No,Rarely,House,1422
4609,18,Male,63429,Married,2,PhD,Employed,15.91813643,Rural,Basic,2,3,524,3,21:39.1,Poor,No,Monthly,House,2148
4610,,Male,122553,Married,2,High School,,7.395620349,Rural,Basic,0,18,837,3,21:39.3,,Yes,Rarely,House,2730
4611,42,Female,7053,Divorced,,Master's,Employed,32.63493311,Rural,Comprehensive,0,0,821,4,21:39.2,Good,No,Monthly,Apartment,130
4612,42,Male,26088,Single,2,Bachelor's,Unemployed,16.97680177,Urban,Premium,1,19,508,1,21:39.3,Good,No,Weekly,Condo,248
4613,18,Male,147766,Divorced,1,Bachelor's,Employed,14.9485049,Rural,Premium,,4,808,1,21:39.2,Average,No,Weekly,Apartment,266
4614,56,Female,58838,Married,2,Bachelor's,,27.68706236,Urban,Basic,2,5,446,3,21:39.2,Average,No,Weekly,Condo,371
4615,45,Female,11258,Married,2,Master's,,19.78818491,Suburban,Premium,0,1,538,1,21:39.1,Poor,No,Rarely,House,825
4616,18,Female,121624,Married,4,Bachelor's,Self-Employed,,Rural,Comprehensive,,16,326,6,21:39.2,Good,No,Monthly,Condo,1275
4617,20,Male,14085,Single,3,High School,Employed,20.83635597,Rural,Basic,0,18,722,1,21:39.2,Good,No,Monthly,House,838
4618,35,Male,30776,Single,4,High School,Unemployed,23.06700103,Suburban,Comprehensive,1,4,783,5,21:39.2,Average,No,Rarely,Condo,524
4619,25,Female,44714,Married,,PhD,,26.90410727,Suburban,Comprehensive,,9,709,7,21:39.1,Good,No,Rarely,Apartment,704
4620,42,Female,3347,Married,2,PhD,,42.35494276,Rural,Basic,1,11,427,3,21:39.1,Average,No,Monthly,Apartment,464
4621,41,Male,20900,Married,3,Master's,Self-Employed,37.013657,Suburban,Basic,1,17,,5,21:39.1,Good,Yes,Monthly,Apartment,417
4622,25,Female,51860,Single,0,Bachelor's,Unemployed,19.42561432,Rural,Comprehensive,0,4,704,1,21:39.2,,No,Weekly,Condo,2029
4623,29,Female,14410,Single,4,High School,Employed,22.0534655,Suburban,Comprehensive,1,17,613,3,21:39.2,Average,No,Weekly,Apartment,591
4624,34,Female,20303,Divorced,3,High School,Employed,41.7189258,Rural,Basic,0,0,,7,21:39.2,Poor,Yes,Monthly,Condo,1048
4625,19,Male,25983,Single,,High School,Employed,17.37762619,Suburban,Comprehensive,1,1,772,5,21:39.2,Average,Yes,Rarely,Condo,717
4626,56,Female,6918,Divorced,,Master's,Self-Employed,11.08292826,Suburban,Premium,,0,773,9,21:39.1,Average,Yes,Monthly,Condo,708
4627,42,Male,60748,Single,4,PhD,Employed,4.869276701,Rural,Basic,1,2,445,9,21:39.3,Poor,No,Weekly,House,981
4628,47,Male,18371,Married,3,Master's,,6.607322381,Urban,Premium,1,4,818,6,21:39.1,Average,No,Weekly,House,822
4629,57,Male,10046,Single,4,PhD,Self-Employed,20.81348818,Rural,Comprehensive,1,2,596,6,21:39.1,Average,No,Weekly,House,1724
4630,28,Female,83632,Single,3,Bachelor's,Employed,46.90462446,Urban,Basic,,17,447,6,21:39.3,Good,Yes,Rarely,House,704
4631,33,Female,28561,Divorced,,High School,,27.75705748,Rural,Comprehensive,1,4,689,7,21:39.2,Average,No,Monthly,Apartment,695
4632,46,Male,11065,Single,3,Bachelor's,Self-Employed,15.75376513,Urban,Premium,0,12,705,6,21:39.3,Poor,Yes,Monthly,House,1688
4633,55,Female,30663,Divorced,0,Bachelor's,Self-Employed,16.81115956,Suburban,Basic,1,2,382,5,21:39.1,Good,Yes,Weekly,Apartment,603
4634,28,Female,16408,Divorced,3,Bachelor's,Self-Employed,43.93316507,Urban,Basic,,19,453,9,21:39.3,Average,Yes,Daily,House,1180
4635,40,Male,,Married,3,PhD,Employed,42.41534532,Suburban,Premium,1,18,441,3,21:39.2,Average,No,Monthly,House,2989
4636,22,Male,24486,Divorced,1,High School,Employed,34.17275902,Urban,Basic,1,2,583,5,21:39.2,Good,No,Weekly,Condo,612
4637,25,Female,63399,Married,1,Bachelor's,Employed,45.87634032,Suburban,Basic,0,9,692,9,21:39.1,Poor,No,Monthly,Condo,71
4638,62,Female,14084,Single,2,Bachelor's,Employed,36.73838149,Rural,Premium,3,2,738,1,21:39.3,Average,Yes,Monthly,Apartment,1503
4639,47,Male,8791,Married,1,Bachelor's,Self-Employed,15.83869554,Suburban,Comprehensive,1,2,761,9,21:39.2,Good,Yes,Rarely,Apartment,498
4640,19,Male,41409,Married,2,High School,Self-Employed,43.01101566,Rural,Basic,,14,489,2,21:39.3,Average,No,Rarely,House,278
4641,45,Female,56781,Divorced,1,Bachelor's,Employed,16.16242676,Urban,Basic,0,9,,3,21:39.2,Poor,Yes,Daily,Apartment,4097
4642,58,Male,31008,Married,0,Bachelor's,,,Suburban,Basic,0,9,801,7,21:39.3,Good,No,Monthly,Apartment,1216
4643,52,Male,133842,Divorced,2,PhD,,22.84532512,Rural,Basic,,2,418,4,21:39.2,Poor,Yes,Rarely,Apartment,2246
4644,23,Male,36229,Married,4,High School,Employed,42.75207737,Urban,Basic,0,4,544,1,21:39.1,Poor,No,Monthly,House,919
4645,54,Male,25894,Married,1,PhD,Employed,47.8477651,Urban,Comprehensive,2,14,312,7,21:39.1,Average,Yes,Weekly,Apartment,522
4646,62,Male,5761,Married,1,High School,Self-Employed,18.54729444,Urban,Premium,,2,797,5,21:39.3,Good,No,Weekly,Condo,1076
4647,40,Male,36204,Single,2,High School,,38.31787975,Rural,Comprehensive,2,17,784,8,21:39.1,Average,No,Weekly,Apartment,874
4648,53,Male,6067,Single,0,Master's,Self-Employed,45.17245217,Rural,Premium,,10,,8,21:39.2,Poor,Yes,Monthly,Condo,1689
4649,24,Male,37405,Single,4,Master's,Employed,,Urban,Premium,3,9,,9,21:39.2,Good,No,Monthly,Apartment,442
4650,26,Male,6929,Divorced,0,Master's,,28.27796526,Suburban,Comprehensive,,1,607,2,21:39.2,Poor,Yes,Monthly,House,627
4651,50,Female,33174,Married,4,High School,Self-Employed,9.812203523,Suburban,Basic,0,10,653,3,21:39.3,Average,Yes,Monthly,Condo,1269
4652,61,Female,123971,Divorced,3,Bachelor's,Employed,9.857482604,Rural,Comprehensive,2,6,468,8,21:39.3,Good,No,Rarely,Apartment,26
4653,44,Female,40540,Married,1,High School,Employed,9.085824019,Suburban,Comprehensive,,13,,1,21:39.2,Average,Yes,Rarely,Condo,740
4654,34,Male,17114,Divorced,0,Master's,Self-Employed,21.03905192,Urban,Basic,2,9,,2,21:39.2,Average,No,Daily,House,1326
4655,48,Male,36283,Single,3,Master's,Self-Employed,9.064115282,Suburban,Basic,2,17,743,2,21:39.2,Poor,No,Monthly,Condo,396
4656,22,Male,24093,Divorced,,Bachelor's,,30.28162864,Urban,Comprehensive,1,2,578,8,21:39.2,Poor,Yes,Rarely,Apartment,159
4657,35,Female,15724,Single,2,Master's,Unemployed,14.17683481,Rural,Basic,,2,553,7,21:39.2,,Yes,Daily,Apartment,2444
4658,38,Male,,Married,1,High School,Self-Employed,21.78287624,Urban,Basic,,5,404,9,21:39.2,Poor,No,Rarely,House,1253
4659,48,Female,39467,Married,4,High School,Unemployed,8.89497362,Urban,Premium,1,3,802,1,21:39.1,Poor,No,Weekly,Condo,1258
4660,50,Male,,Divorced,4,High School,,28.00482111,Urban,Premium,0,14,432,7,21:39.2,Good,Yes,Weekly,Apartment,749
4661,25,Male,43437,Married,3,High School,Employed,24.82423947,Suburban,Premium,0,15,,8,21:39.2,Good,No,Daily,House,27
4662,32,Male,51733,Single,1,Master's,Self-Employed,35.28651867,Suburban,Comprehensive,0,17,310,7,21:39.1,Average,Yes,Daily,Apartment,1075
4663,31,Male,25672,Single,3,Bachelor's,Unemployed,10.12167829,Urban,Basic,0,13,415,9,21:39.2,,No,Daily,Apartment,867
4664,63,Male,16461,Married,4,High School,Unemployed,27.98287022,Suburban,Basic,,5,685,6,21:39.3,Poor,Yes,Weekly,Apartment,488
4665,61,Female,3910,Single,0,Bachelor's,Unemployed,32.61462091,Urban,Comprehensive,1,14,505,9,21:39.1,Poor,Yes,Rarely,House,638
4666,56,Male,1740,Married,1,Bachelor's,,25.37451812,Suburban,Basic,2,10,521,7,21:39.2,Average,No,Rarely,Apartment,1445
4667,60,Male,26685,Divorced,4,High School,Unemployed,23.69603945,Urban,Basic,0,18,637,6,21:39.1,Average,Yes,Rarely,House,1056
4668,52,Female,45946,Married,1,Bachelor's,,29.44295946,Rural,Basic,0,14,731,3,21:39.1,Good,Yes,Weekly,Condo,115
4669,35,Female,4740,Married,2,PhD,Unemployed,29.45012235,Suburban,Premium,2,7,452,3,21:39.3,Average,No,Monthly,Condo,1147
4670,53,Female,20185,Divorced,3,Master's,Unemployed,31.00852408,Suburban,Basic,1,2,396,7,21:39.2,Average,No,Weekly,Condo,580
4671,57,Male,13614,Married,3,Bachelor's,Self-Employed,33.07354289,Suburban,Comprehensive,3,9,360,8,21:39.2,Good,No,Rarely,Apartment,1363
4672,49,Male,,Divorced,1,Master's,Self-Employed,20.72619891,Suburban,Premium,2,15,696,6,21:39.1,Poor,No,Daily,House,2067
4673,37,Male,46269,Divorced,1,High School,Unemployed,36.88066464,Rural,Premium,0,11,484,8,21:39.2,Average,No,Weekly,Condo,2603
4674,19,Male,39133,Divorced,1,Master's,Employed,35.4430472,Suburban,Premium,0,4,608,6,21:39.1,Good,Yes,Weekly,Apartment,781
4675,63,Male,98253,Single,0,Bachelor's,Unemployed,23.73599822,Urban,Comprehensive,,1,466,4,21:39.2,Average,No,Rarely,Apartment,241
4676,37,Male,17109,Single,4,Bachelor's,Unemployed,28.17702707,Suburban,Premium,,18,720,5,21:39.1,Poor,No,Rarely,House,1625
4677,48,Male,1877,Divorced,1,Master's,,35.96669604,Rural,Comprehensive,,1,825,5,21:39.1,,No,Monthly,House,1368
4678,63,Male,8900,Divorced,0,Master's,Employed,43.78273085,Suburban,Comprehensive,0,4,629,8,21:39.2,Poor,Yes,Rarely,Apartment,828
4679,37,Male,14081,,,Bachelor's,Unemployed,,Urban,Premium,2,11,685,4,21:39.1,Poor,No,Monthly,Condo,775
4680,63,Male,147873,Married,1,Bachelor's,,6.634957605,Suburban,Comprehensive,3,11,829,3,21:39.2,,No,Rarely,Apartment,661
4681,25,Female,3859,Divorced,3,High School,Unemployed,50.36974874,Rural,Comprehensive,2,3,597,1,21:39.2,Poor,No,Monthly,House,3571
4682,58,Female,7623,Married,0,PhD,Self-Employed,32.83554004,Urban,Premium,0,16,,6,21:39.1,Poor,No,Weekly,House,562
4683,42,Male,29708,Single,0,Master's,,5.619580805,Urban,Premium,0,10,569,8,21:39.2,Poor,Yes,Rarely,House,490
4684,31,Male,28883,Single,0,PhD,Employed,29.43582622,Rural,Basic,,9,761,5,21:39.1,Average,Yes,Monthly,Apartment,638
4685,50,Male,10688,Divorced,2,High School,Self-Employed,,Urban,Comprehensive,,17,636,5,21:39.2,Good,Yes,Monthly,Apartment,667
4686,31,Male,144899,Divorced,0,High School,,8.260123005,Rural,Basic,2,12,416,5,21:39.2,Average,No,Weekly,House,431
4687,37,Male,6897,Single,1,PhD,Self-Employed,10.06720877,Suburban,Basic,,2,665,3,21:39.2,Good,No,Daily,House,1025
4688,40,Male,123790,Married,4,High School,Unemployed,16.9797181,Rural,Premium,0,11,363,6,21:39.2,Average,Yes,Weekly,Condo,977
4689,30,Female,10188,Single,4,Master's,,9.959878297,Rural,Basic,2,17,506,4,21:39.1,Average,No,Weekly,Apartment,2264
4690,49,Female,1709,Divorced,,Bachelor's,Employed,10.89068706,Urban,Comprehensive,0,4,827,5,21:39.2,,No,Monthly,House,397
4691,26,Male,28321,Divorced,3,High School,Unemployed,13.24679954,Rural,Comprehensive,0,1,463,1,21:39.3,Average,Yes,Monthly,House,805
4692,45,Female,23167,Single,3,High School,Unemployed,49.91298403,Rural,Comprehensive,,9,507,5,21:39.1,Good,No,Weekly,Apartment,1211
4693,38,Male,15253,Married,1,High School,Unemployed,13.41171438,Suburban,Premium,0,8,431,7,21:39.2,Average,No,Rarely,House,1195
4694,22,Female,11903,Divorced,3,PhD,Self-Employed,5.682791869,Rural,Basic,,0,479,4,21:39.1,Good,Yes,Rarely,Apartment,495
4695,33,Male,17093,Single,1,Master's,,38.93928435,Suburban,Basic,1,15,,2,21:39.2,Average,No,Monthly,House,1472
4696,49,Female,5560,Married,4,Master's,Employed,14.06638519,Urban,Basic,0,10,576,3,21:39.1,Good,No,Rarely,House,740
4697,52,Female,26142,Single,1,PhD,,31.001529,Urban,Premium,,12,634,3,21:39.2,Good,Yes,Daily,Apartment,1750
4698,22,Male,12097,Divorced,2,PhD,Unemployed,45.38184862,Urban,Premium,,17,644,9,21:39.1,Average,Yes,Rarely,Condo,1135
4699,60,Female,1028,Divorced,2,PhD,Employed,18.69603426,Urban,Comprehensive,,1,489,2,21:39.2,Average,Yes,Weekly,Condo,906
4700,47,Female,56768,,0,High School,Unemployed,11.6366262,Urban,Comprehensive,1,13,786,2,21:39.2,,Yes,Daily,Apartment,891
4701,31,Male,17227,Married,4,Master's,Unemployed,34.92403647,Suburban,Basic,0,12,690,4,21:39.2,Good,No,Rarely,Apartment,1333
4702,63,Female,,Single,,PhD,,7.183839844,Suburban,Comprehensive,,2,365,4,21:39.2,Good,Yes,Daily,House,2619
4703,20,Female,74967,Married,0,High School,,25.05184462,Suburban,Comprehensive,,7,829,2,21:39.1,,No,Weekly,Condo,26
4704,46,Male,7076,Divorced,1,High School,Self-Employed,21.82857378,Suburban,Basic,,0,791,7,21:39.1,Average,Yes,Monthly,Apartment,866
4705,64,Female,39717,Married,4,PhD,Employed,13.91359187,Rural,Premium,,5,596,8,21:39.3,Average,Yes,Rarely,Apartment,1140
4706,36,Male,16581,Single,2,Bachelor's,Unemployed,44.64884617,Rural,Comprehensive,,7,394,5,21:39.3,Good,Yes,Weekly,Apartment,786
4707,32,Female,16891,Divorced,1,PhD,,16.93688562,Suburban,Premium,0,19,769,5,21:39.1,Good,No,Daily,Apartment,1206
4708,24,Female,15401,Divorced,3,High School,Self-Employed,39.91213404,Suburban,Comprehensive,1,4,753,3,21:39.2,Average,No,Weekly,House,585
4709,63,Male,29077,Married,0,Master's,Unemployed,35.56467263,Rural,Premium,1,11,694,1,21:39.2,Good,No,Weekly,Apartment,394
4710,37,Male,40891,Divorced,2,Bachelor's,Unemployed,5.811786416,Urban,Comprehensive,2,11,627,6,21:39.1,Average,Yes,Monthly,Apartment,101
4711,24,Male,71529,Married,2,Bachelor's,Self-Employed,24.08724808,Urban,Basic,,12,336,3,21:39.2,Poor,No,Rarely,Apartment,646
4712,29,Male,14085,Divorced,3,Bachelor's,Employed,14.64261411,Urban,Comprehensive,1,19,609,6,21:39.1,Average,No,Monthly,Apartment,1659
4713,49,Female,6719,Single,3,Master's,Unemployed,7.621507927,Urban,Comprehensive,1,3,849,4,21:39.1,Average,No,Daily,House,487
4714,61,Male,16077,Divorced,0,PhD,Unemployed,13.63976189,Rural,Premium,0,2,812,6,21:39.2,Good,No,Rarely,Apartment,454
4715,61,Female,5721,Divorced,3,Bachelor's,Employed,26.85785126,Urban,Comprehensive,1,10,,8,21:39.2,Average,No,Rarely,House,678
4716,39,Female,9973,Single,4,Master's,Employed,23.79755435,Rural,Premium,0,17,843,5,21:39.1,Average,Yes,Daily,Condo,259
4717,36,Male,52726,Single,4,Bachelor's,Employed,21.09836797,Suburban,Basic,1,10,488,7,21:39.3,Poor,Yes,Rarely,House,244
4718,45,Female,,Single,3,PhD,Unemployed,38.48855076,Rural,Comprehensive,,12,435,5,21:39.1,Average,No,Daily,House,507
4719,58,Male,5723,Divorced,,PhD,Unemployed,18.84932118,Urban,Premium,,15,547,9,21:39.2,Good,No,Rarely,House,918
4720,48,Male,926,Single,3,High School,Employed,22.56905931,Rural,Comprehensive,0,12,454,6,21:39.1,Average,No,Weekly,Condo,1147
4721,34,Male,6939,Divorced,3,Bachelor's,Employed,2.913793179,Urban,Premium,1,10,605,7,21:39.2,Poor,Yes,Rarely,Apartment,476
4722,33,Male,22431,Married,2,Bachelor's,Unemployed,45.45896557,Urban,Basic,1,0,578,5,21:39.2,,Yes,Daily,House,476
4723,58,Male,47894,Married,3,High School,Unemployed,10.65420684,Suburban,Comprehensive,,0,424,5,21:39.2,Poor,No,Weekly,Apartment,2781
4724,23,Male,10173,Married,4,Bachelor's,Employed,14.52101017,Suburban,Basic,1,8,653,7,21:39.2,,Yes,Monthly,Apartment,456
4725,63,Female,39644,Divorced,0,Master's,Unemployed,32.33308329,Urban,Basic,,7,440,3,21:39.2,Poor,Yes,Weekly,Condo,953
4726,55,Female,3432,Divorced,2,Master's,Unemployed,30.54799896,Rural,Comprehensive,1,5,713,7,21:39.1,Good,Yes,Monthly,Condo,3436
4727,21,Female,20881,Single,4,Master's,Unemployed,24.78754465,Rural,Premium,,0,521,5,21:39.2,Good,No,Daily,House,1179
4728,21,Female,29190,Single,2,Bachelor's,Unemployed,,Rural,Premium,,2,743,9,21:39.2,Poor,No,Weekly,Apartment,589
4729,45,Male,31008,Married,2,PhD,Self-Employed,36.85655765,Urban,Basic,,9,,4,21:39.1,Average,No,Monthly,Condo,48
4730,64,Male,143352,Married,3,Bachelor's,,37.87947154,Suburban,Premium,,12,781,8,21:39.1,Poor,No,Weekly,House,305
4731,64,Male,78963,Single,1,Master's,,28.71926384,Urban,Basic,0,11,644,1,21:39.3,,Yes,Rarely,Condo,280
4732,44,Female,43934,Single,,Master's,Employed,32.36615052,Suburban,Basic,0,17,485,7,21:39.2,Good,Yes,Monthly,Condo,382
4733,46,Male,46011,Single,2,PhD,,20.64498599,Urban,Basic,1,19,440,5,21:39.2,,No,Weekly,Condo,511
4734,44,Male,17784,Divorced,4,Master's,Self-Employed,23.78282981,Urban,Comprehensive,0,10,603,7,21:39.1,Poor,No,Daily,House,1453
4735,28,Female,5728,Married,4,Master's,Unemployed,16.69641526,Rural,Basic,,0,753,9,21:39.2,Poor,Yes,Rarely,Apartment,617
4736,58,Female,6806,Single,,Master's,Employed,38.49125956,Rural,Basic,3,17,332,9,21:39.2,Average,No,Rarely,House,1388
4737,33,Female,91053,Married,2,High School,Unemployed,27.18863469,Suburban,Comprehensive,3,4,477,2,21:39.3,Poor,No,Daily,Condo,3033
4738,63,Male,123383,Divorced,0,PhD,Unemployed,32.04852636,Rural,Premium,1,10,414,1,21:39.2,Poor,Yes,Daily,House,739
4739,48,Male,11165,Divorced,2,Bachelor's,,34.86596316,Suburban,Comprehensive,0,18,497,1,21:39.1,Poor,Yes,Weekly,House,3022
4740,46,Female,12984,Divorced,1,Master's,Self-Employed,39.01233347,Rural,Basic,2,3,553,2,21:39.1,Average,Yes,Monthly,House,30
4741,26,Female,,Divorced,1,PhD,Employed,17.15334635,Urban,Comprehensive,2,12,778,5,21:39.1,Average,No,Rarely,House,36
4742,58,Female,99462,Divorced,3,High School,Employed,22.84949103,Rural,Basic,,11,713,7,21:39.3,Poor,No,Weekly,Apartment,167
4743,49,Male,2986,Married,,Bachelor's,Employed,45.05795166,Rural,Basic,,3,326,7,21:39.2,Average,No,Rarely,House,2267
4744,36,Male,31006,Married,3,High School,Employed,50.92488152,Urban,Comprehensive,1,17,473,7,21:39.2,Poor,Yes,Weekly,House,1729
4745,52,Male,53335,Single,1,Master's,Unemployed,27.72685202,Suburban,Comprehensive,,1,381,9,21:39.2,Poor,Yes,Weekly,Apartment,26
4746,62,Male,12877,Married,3,Master's,,21.35985892,Suburban,Basic,,18,772,7,21:39.3,Average,Yes,Rarely,Apartment,1903
4747,23,Female,721,Single,1,High School,,37.41340125,Rural,Premium,2,4,744,3,21:39.2,Poor,Yes,Weekly,Condo,266
4748,57,Male,27892,Married,1,Master's,,16.73914631,Urban,Comprehensive,,4,734,8,21:39.2,Poor,No,Rarely,Apartment,618
4749,45,Male,18984,Single,2,Bachelor's,Employed,18.41604877,Rural,Comprehensive,,7,,7,21:39.2,Poor,Yes,Weekly,Apartment,1738
4750,29,Female,4836,Single,4,Bachelor's,Unemployed,15.39692201,Rural,Comprehensive,,12,474,3,21:39.3,Average,Yes,Rarely,House,1209
4751,57,Female,131591,Divorced,,High School,Employed,18.96720008,Urban,Basic,,18,627,6,21:39.2,Good,Yes,Rarely,House,100
4752,44,Male,5524,Married,4,High School,,28.86936927,Urban,Comprehensive,2,7,522,6,21:39.2,Good,Yes,Monthly,Condo,1185
4753,18,Male,16339,Divorced,1,Master's,,44.24948074,Rural,Comprehensive,0,4,759,6,21:39.1,Good,Yes,Weekly,Apartment,28
4754,22,Female,16751,Divorced,3,High School,Employed,7.839244295,Rural,Comprehensive,1,19,632,9,21:39.1,Average,Yes,Weekly,Condo,553
4755,53,Female,44939,Divorced,3,Bachelor's,Employed,,Urban,Basic,0,3,791,6,21:39.1,Poor,No,Monthly,Apartment,2215
4756,31,Female,799,Divorced,3,Bachelor's,Unemployed,16.07946108,Rural,Basic,,4,463,7,21:39.2,Average,Yes,Monthly,House,710
4757,28,Female,8054,Single,4,High School,Self-Employed,44.85831259,Rural,Basic,1,11,788,6,21:39.1,Good,Yes,Rarely,Condo,783
4758,34,Male,20292,Single,4,High School,Unemployed,35.17506028,Rural,Comprehensive,0,1,658,3,21:39.1,Poor,Yes,Monthly,House,991
4759,18,Female,20984,Married,1,Bachelor's,,6.086034304,Urban,Premium,,0,784,5,21:39.2,Average,Yes,Rarely,Condo,1257
4760,53,Male,605,Divorced,1,PhD,Employed,9.44009058,Rural,Basic,0,15,778,6,21:39.2,,No,Weekly,House,756
4761,63,Male,8892,Divorced,3,PhD,,47.90789522,Urban,Premium,,4,572,7,21:39.3,Good,Yes,Weekly,Apartment,644
4762,43,Male,3076,Divorced,4,High School,,33.36883625,Rural,Basic,,8,492,9,21:39.1,Good,Yes,Monthly,Condo,1328
4763,19,Female,14053,Divorced,0,PhD,Unemployed,14.05137706,Rural,Premium,1,2,,9,21:39.2,Good,Yes,Weekly,House,30
4764,39,Female,10727,Married,2,Master's,Employed,4.068735247,Suburban,Comprehensive,2,17,617,6,21:39.2,Good,Yes,Daily,House,696
4765,59,Male,1299,Married,3,Master's,Unemployed,22.72634094,Rural,Basic,0,19,641,9,21:39.2,Average,No,Daily,Apartment,2170
4766,19,Female,4532,Single,1,High School,Employed,,Suburban,Basic,1,15,772,7,21:39.2,Average,Yes,Rarely,Apartment,988
4767,27,Female,35113,Divorced,1,High School,,51.4145993,Suburban,Comprehensive,1,8,,2,21:39.2,Average,Yes,Daily,Condo,952
4768,32,Male,37924,Married,2,Master's,,36.08792808,Suburban,Basic,,4,,8,21:39.2,Average,Yes,Monthly,House,991
4769,62,Female,5874,Married,0,High School,,49.23806438,Suburban,Premium,0,6,590,5,21:39.1,Average,No,Weekly,Condo,1482
4770,62,Female,59649,Married,4,High School,Self-Employed,22.85458903,Urban,Premium,,9,345,1,21:39.3,Average,Yes,Daily,Apartment,324
4771,29,Male,3062,Married,4,Bachelor's,Self-Employed,27.86533138,Rural,Basic,,0,685,1,21:39.1,Good,Yes,Monthly,House,50
4772,44,Female,23959,Married,3,High School,,32.84620714,Rural,Basic,1,19,443,2,21:39.2,Good,No,Monthly,Condo,541
4773,43,Female,1823,Single,1,Master's,Employed,31.05893844,Urban,Premium,1,18,,6,21:39.1,Poor,No,Daily,House,3937
4774,59,Male,27986,Married,0,High School,Self-Employed,45.35359,Suburban,Comprehensive,1,16,589,7,21:39.2,Poor,Yes,Rarely,Condo,930
4775,48,Female,4825,Single,3,Master's,Unemployed,8.585985611,Rural,Premium,0,9,523,4,21:39.2,,No,Rarely,Apartment,646
4776,33,Female,47502,Single,,High School,Employed,9.16689425,Rural,Premium,3,7,506,2,21:39.3,Poor,No,Daily,Condo,30
4777,44,Female,50388,Single,2,Master's,Self-Employed,23.05228305,Suburban,Comprehensive,,1,,8,21:39.1,,No,Monthly,House,288
4778,53,Female,71453,Single,0,PhD,,13.07926024,Suburban,Premium,,8,409,6,21:39.2,Poor,Yes,Daily,House,513
4779,44,Male,18078,Married,3,Master's,Unemployed,7.890989493,Rural,Basic,1,15,519,9,21:39.2,Good,Yes,Monthly,House,954
4780,35,Male,80742,Divorced,3,Master's,Unemployed,27.78547066,Urban,Comprehensive,0,12,782,2,21:39.2,,No,Weekly,Condo,35
